,Unnamed: 0,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year,Specific_Boroughs_Air
160,160,174274,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2013,12/01/2012,10.44,,2012,Manhattan
161,161,212091,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2014,12/01/2013,10.79,,2013,Manhattan
162,162,410948,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,9.89,,2015,Manhattan
163,163,547578,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2017,06/01/2017,11.11,,2017,N/A
164,164,605874,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2018,06/01/2018,10.8,,2018,N/A
165,165,174138,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2009,12/01/2008,12.39,,2008,Manhattan
166,166,174240,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2012,12/01/2011,10.66,,2011,Manhattan
167,167,211989,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Summer 2014,06/01/2014,10.43,,2014,Manhattan
168,168,334166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,309310,Union Square-Lower Manhattan,Summer 2015,06/01/2015,10.68,,2015,Manhattan
169,169,173185,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2010-11,12/01/2010,15.35,,2010,N/A
170,170,173253,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2012-13,12/01/2012,13.72,,2012,N/A
171,171,173627,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2009,06/01/2009,13.83,,2009,N/A
172,172,173763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2013,06/01/2013,12.93,,2013,N/A
173,173,174273,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2013,12/01/2012,11.87,,2012,N/A
174,174,211988,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2014,06/01/2014,11.48,,2014,N/A
175,175,334164,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2014-15,12/01/2014,11.74,,2014,N/A
176,176,410945,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2015-16,12/01/2015,10.51,,2015,N/A
177,177,410946,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2016,05/31/2016,10.44,,2016,N/A
178,178,410947,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,10.05,,2015,N/A
179,179,547579,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2017,01/01/2017,9.61,,2017,N/A
180,180,547580,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2016-17,12/01/2016,9.74,,2016,N/A
181,181,174137,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2009,12/01/2008,13.74,,2008,N/A
182,182,174171,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,12.66,,2009,N/A
183,183,212090,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2014,12/01/2013,12.08,,2013,N/A
184,184,605873,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2018,01/01/2018,9.58,,2018,N/A
185,185,173117,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2008-09,12/01/2008,16.17,,2008,N/A
186,186,174205,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2011,12/01/2010,12.85,,2010,N/A
187,187,211886,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2013-14,12/01/2013,15.31,,2013,N/A
188,188,334162,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2015,01/01/2015,11.13,,2015,N/A
189,189,334163,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,11.69,,2015,N/A
190,190,605875,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2017-18,12/01/2017,10.88,,2017,N/A
191,191,173219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2011-12,12/01/2011,12.0,,2011,N/A
192,192,173729,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2012,06/01/2012,12.92,,2012,N/A
193,193,410944,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2016,12/31/2015,9.86,,2015,N/A
194,194,547576,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2017,01/01/2017,9.54,,2017,N/A
195,195,173151,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,12.59,,2009,N/A
196,196,173661,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2010,06/01/2010,14.42,,2010,N/A
197,197,173695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2011,06/01/2011,13.86,,2011,N/A
198,198,174239,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2012,12/01/2011,11.94,,2011,N/A
199,199,173150,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2009-10,12/01/2009,13.02,,2009,N/A
200,200,173218,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2011-12,12/01/2011,12.15,,2011,N/A
201,201,173728,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2012,06/01/2012,13.01,,2012,N/A
202,202,211987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2014,06/01/2014,11.35,,2014,N/A
203,203,212089,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2014,12/01/2013,12.13,,2013,N/A
204,204,334161,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2014-15,12/01/2014,11.75,,2014,N/A
205,205,173184,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2010-11,12/01/2010,15.38,,2010,N/A
206,206,174272,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2013,12/01/2012,12.09,,2012,N/A
207,207,211885,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2013-14,12/01/2013,15.35,,2013,N/A
208,208,334160,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2015,06/01/2015,11.66,,2015,N/A
209,209,605870,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2018,01/01/2018,9.44,,2018,N/A
210,210,605871,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2018,06/01/2018,10.79,,2018,N/A
211,211,174170,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2010,12/01/2009,12.96,,2009,N/A
212,212,174204,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2011,12/01/2010,12.96,,2010,N/A
213,213,410942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2015-16,12/01/2015,10.1,,2015,N/A
214,214,410943,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2016,05/31/2016,10.37,,2016,N/A
215,215,547577,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2016-17,12/01/2016,9.76,,2016,N/A
216,216,605872,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2017-18,12/01/2017,10.57,,2017,N/A
217,217,174136,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2009,12/01/2008,13.89,,2008,N/A
218,218,174238,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2012,12/01/2011,12.14,,2011,N/A
219,219,334159,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2015,01/01/2015,10.91,,2015,N/A
220,220,547575,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2017,06/01/2017,10.93,,2017,N/A
221,221,173694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2011,06/01/2011,13.92,,2011,N/A
222,222,173762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2013,06/01/2013,13.1,,2013,N/A
223,223,410860,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2016,12/31/2015,6.59,,2015,Staten Island
224,224,547492,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2017,01/01/2017,6.58,,2017,Staten Island
225,225,173116,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2008-09,12/01/2008,16.38,,2008,N/A
226,226,173252,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2012-13,12/01/2012,13.99,,2012,N/A
227,227,173626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2009,06/01/2009,13.91,,2009,N/A
228,228,173660,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2010,06/01/2010,14.46,,2010,N/A
229,229,212709,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2013-14,12/01/2013,11.55,,2013,Staten Island
230,230,334077,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2014-15,12/01/2014,8.05,,2014,Staten Island
231,231,410859,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2016,05/31/2016,7.54,,2016,Staten Island
232,232,547491,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2017,06/01/2017,7.88,,2017,Staten Island
233,233,177810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2009,06/01/2009,10.37,,2009,Staten Island
234,234,410858,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2015-16,12/01/2015,7.13,,2015,Staten Island
235,235,547493,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2016-17,12/01/2016,6.87,,2016,Staten Island
236,236,605786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2018,01/01/2018,6.18,,2018,Staten Island
237,237,605787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2018,06/01/2018,7.35,,2018,Staten Island
238,238,605788,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2017-18,12/01/2017,7.57,,2017,Staten Island
239,239,177936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2012,06/01/2012,9.78,,2012,Staten Island
240,240,178524,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2011,12/01/2010,9.29,,2010,Staten Island
241,241,334076,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2015,06/01/2015,8.43,,2015,Staten Island
242,242,177306,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2011-12,12/01/2011,8.5,,2011,Staten Island
243,243,177852,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2010,06/01/2010,11.25,,2010,Staten Island
244,244,177894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2011,06/01/2011,10.96,,2011,Staten Island
245,245,178482,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2010,12/01/2009,8.71,,2009,Staten Island
246,246,212961,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2014,12/01/2013,8.2,,2013,Staten Island
247,247,177978,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2013,06/01/2013,9.13,,2013,Staten Island
248,248,178440,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2009,12/01/2008,9.63,,2008,Staten Island
249,249,178566,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2012,12/01/2011,8.28,,2011,Staten Island
250,250,178608,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2013,12/01/2012,7.82,,2012,Staten Island
251,251,212835,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2014,06/01/2014,7.57,,2014,Staten Island
252,252,334075,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2015,01/01/2015,7.29,,2015,Staten Island
253,253,169573,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2013,06/01/2013,9.13,,2013,Staten Island
254,254,170281,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2010,12/01/2009,8.75,,2009,Staten Island
255,255,177180,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2008-09,12/01/2008,11.62,,2008,Staten Island
256,256,177222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2009-10,12/01/2009,9.0,,2009,Staten Island
257,257,177264,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2010-11,12/01/2010,11.47,,2010,Staten Island
258,258,177348,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2012-13,12/01/2012,9.57,,2012,Staten Island
259,259,547775,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2016-17,12/01/2016,6.87,,2016,Staten Island
260,260,606069,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2018,06/01/2018,7.36,,2018,Staten Island
261,261,168511,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2009-10,12/01/2009,9.07,,2009,Staten Island
262,262,168688,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2012-13,12/01/2012,9.6,,2012,Staten Island
263,263,169337,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2009,06/01/2009,10.39,,2009,Staten Island
264,264,169396,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2010,06/01/2010,11.27,,2010,Staten Island
265,265,606068,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2018,01/01/2018,6.19,,2018,Staten Island
266,266,168570,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2010-11,12/01/2010,11.52,,2010,Staten Island
267,267,170399,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2012,12/01/2011,8.33,,2011,Staten Island
268,268,334358,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2015,06/01/2015,8.44,,2015,Staten Island
269,269,334359,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2014-15,12/01/2014,8.06,,2014,Staten Island
270,270,411140,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2015-16,12/01/2015,7.17,,2015,Staten Island
271,271,168629,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2011-12,12/01/2011,8.63,,2011,Staten Island
272,272,169514,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2012,06/01/2012,9.8,,2012,Staten Island
273,273,170222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2009,12/01/2008,9.67,,2008,Staten Island
274,274,170458,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2013,12/01/2012,7.84,,2012,Staten Island
275,275,411141,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2016,05/31/2016,7.54,,2016,Staten Island
276,276,411142,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2016,12/31/2015,6.62,,2015,Staten Island
277,277,214166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2014,12/01/2013,8.22,,2013,Staten Island
278,278,334357,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2015,01/01/2015,7.29,,2015,Staten Island
279,279,547773,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2017,06/01/2017,7.91,,2017,Staten Island
280,280,547774,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2017,01/01/2017,6.6,,2017,Staten Island
281,281,606070,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2017-18,12/01/2017,7.58,,2017,Staten Island
282,282,168452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2008-09,12/01/2008,11.71,,2008,Staten Island
283,283,547489,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2017,01/01/2017,7.05,,2017,Staten Island
284,284,547490,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2016-17,12/01/2016,7.28,,2016,Staten Island
285,285,169455,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2011,06/01/2011,10.99,,2011,Staten Island
286,286,170340,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2011,12/01/2010,9.33,,2010,Staten Island
287,287,213812,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2013-14,12/01/2013,11.58,,2013,Staten Island
