,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year
175,334164,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2014-15,12/01/2014,11.74,,2014
176,410945,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2015-16,12/01/2015,10.51,,2015
177,410946,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2016,05/31/2016,10.44,,2016
178,410947,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,10.05,,2015
179,547579,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2017,01/01/2017,9.61,,2017
180,547580,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2016-17,12/01/2016,9.74,,2016
181,174137,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2009,12/01/2008,13.74,,2008
182,174171,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,12.66,,2009
183,212090,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2014,12/01/2013,12.08,,2013
184,605873,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2018,01/01/2018,9.58,,2018
185,173117,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2008-09,12/01/2008,16.17,,2008
186,174205,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2011,12/01/2010,12.85,,2010
187,211886,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2013-14,12/01/2013,15.31,,2013
188,334162,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2015,01/01/2015,11.13,,2015
189,334163,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,11.69,,2015
190,605875,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2017-18,12/01/2017,10.88,,2017
191,173219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2011-12,12/01/2011,12.0,,2011
192,173729,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2012,06/01/2012,12.92,,2012
193,410944,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2016,12/31/2015,9.86,,2015
194,547576,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2017,01/01/2017,9.54,,2017
195,173151,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,12.59,,2009
196,173661,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2010,06/01/2010,14.42,,2010
197,173695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2011,06/01/2011,13.86,,2011
198,174239,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2012,12/01/2011,11.94,,2011
199,173150,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2009-10,12/01/2009,13.02,,2009
200,173218,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2011-12,12/01/2011,12.15,,2011
201,173728,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2012,06/01/2012,13.01,,2012
202,211987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2014,06/01/2014,11.35,,2014
203,212089,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2014,12/01/2013,12.13,,2013
204,334161,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2014-15,12/01/2014,11.75,,2014
205,173184,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2010-11,12/01/2010,15.38,,2010
206,174272,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2013,12/01/2012,12.09,,2012
207,211885,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2013-14,12/01/2013,15.35,,2013
208,334160,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2015,06/01/2015,11.66,,2015
209,605870,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2018,01/01/2018,9.44,,2018
210,605871,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2018,06/01/2018,10.79,,2018
211,174170,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2010,12/01/2009,12.96,,2009
212,174204,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2011,12/01/2010,12.96,,2010
213,410942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2015-16,12/01/2015,10.1,,2015
214,410943,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2016,05/31/2016,10.37,,2016
215,547577,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2016-17,12/01/2016,9.76,,2016
216,605872,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2017-18,12/01/2017,10.57,,2017
217,174136,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2009,12/01/2008,13.89,,2008
218,174238,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2012,12/01/2011,12.14,,2011
219,334159,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2015,01/01/2015,10.91,,2015
220,547575,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2017,06/01/2017,10.93,,2017
221,173694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2011,06/01/2011,13.92,,2011
222,173762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2013,06/01/2013,13.1,,2013
223,410860,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2016,12/31/2015,6.59,,2015
224,547492,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2017,01/01/2017,6.58,,2017
225,173116,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2008-09,12/01/2008,16.38,,2008
226,173252,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2012-13,12/01/2012,13.99,,2012
227,173626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2009,06/01/2009,13.91,,2009
228,173660,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2010,06/01/2010,14.46,,2010
229,212709,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2013-14,12/01/2013,11.55,,2013
230,334077,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2014-15,12/01/2014,8.05,,2014
231,410859,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2016,05/31/2016,7.54,,2016
232,547491,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2017,06/01/2017,7.88,,2017
233,177810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2009,06/01/2009,10.37,,2009
234,410858,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2015-16,12/01/2015,7.13,,2015
235,547493,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2016-17,12/01/2016,6.87,,2016
236,605786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2018,01/01/2018,6.18,,2018
237,605787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2018,06/01/2018,7.35,,2018
238,605788,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2017-18,12/01/2017,7.57,,2017
239,177936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2012,06/01/2012,9.78,,2012
240,178524,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2011,12/01/2010,9.29,,2010
241,334076,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2015,06/01/2015,8.43,,2015
242,177306,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2011-12,12/01/2011,8.5,,2011
243,177852,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2010,06/01/2010,11.25,,2010
244,177894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2011,06/01/2011,10.96,,2011
245,178482,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2010,12/01/2009,8.71,,2009
246,212961,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2014,12/01/2013,8.2,,2013
247,177978,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2013,06/01/2013,9.13,,2013
248,178440,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2009,12/01/2008,9.63,,2008
249,178566,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2012,12/01/2011,8.28,,2011
250,178608,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2013,12/01/2012,7.82,,2012
251,212835,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2014,06/01/2014,7.57,,2014
252,334075,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2015,01/01/2015,7.29,,2015
253,169573,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2013,06/01/2013,9.13,,2013
254,170281,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2010,12/01/2009,8.75,,2009
255,177180,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2008-09,12/01/2008,11.62,,2008
256,177222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2009-10,12/01/2009,9.0,,2009
257,177264,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2010-11,12/01/2010,11.47,,2010
258,177348,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2012-13,12/01/2012,9.57,,2012
259,547775,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2016-17,12/01/2016,6.87,,2016
260,606069,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2018,06/01/2018,7.36,,2018
261,168511,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2009-10,12/01/2009,9.07,,2009
262,168688,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2012-13,12/01/2012,9.6,,2012
263,169337,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2009,06/01/2009,10.39,,2009
264,169396,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2010,06/01/2010,11.27,,2010
265,606068,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2018,01/01/2018,6.19,,2018
266,168570,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2010-11,12/01/2010,11.52,,2010
267,170399,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2012,12/01/2011,8.33,,2011
268,334358,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2015,06/01/2015,8.44,,2015
269,334359,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2014-15,12/01/2014,8.06,,2014
270,411140,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2015-16,12/01/2015,7.17,,2015
271,168629,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2011-12,12/01/2011,8.63,,2011
272,169514,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2012,06/01/2012,9.8,,2012
273,170222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2009,12/01/2008,9.67,,2008
274,170458,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2013,12/01/2012,7.84,,2012
275,411141,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2016,05/31/2016,7.54,,2016
276,411142,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2016,12/31/2015,6.62,,2015
277,214166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2014,12/01/2013,8.22,,2013
278,334357,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2015,01/01/2015,7.29,,2015
279,547773,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2017,06/01/2017,7.91,,2017
280,547774,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2017,01/01/2017,6.6,,2017
281,606070,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2017-18,12/01/2017,7.58,,2017
282,168452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2008-09,12/01/2008,11.71,,2008
283,547489,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2017,01/01/2017,7.05,,2017
284,547490,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2016-17,12/01/2016,7.28,,2016
285,169455,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2011,06/01/2011,10.99,,2011
286,170340,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2011,12/01/2010,9.33,,2010
287,213812,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2013-14,12/01/2013,11.58,,2013
288,213989,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2014,06/01/2014,7.59,,2014
289,177851,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2010,06/01/2010,11.68,,2010
290,177893,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2011,06/01/2011,11.3,,2011
291,178439,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2009,12/01/2008,10.1,,2008
292,334072,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2015,01/01/2015,8.01,,2015
293,410857,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2016,12/31/2015,7.1,,2015
294,547488,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2017,06/01/2017,8.35,,2017
295,212708,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2013-14,12/01/2013,12.13,,2013
296,212834,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2014,06/01/2014,8.12,,2014
297,334073,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2015,06/01/2015,8.94,,2015
298,410856,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2016,05/31/2016,8.09,,2016
299,605784,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2018,06/01/2018,7.74,,2018
300,605785,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2017-18,12/01/2017,8.01,,2017
301,177179,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2008-09,12/01/2008,12.19,,2008
302,177809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2009,06/01/2009,10.73,,2009
303,177935,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2012,06/01/2012,10.12,,2012
304,177977,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2013,06/01/2013,9.53,,2013
305,178565,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2012,12/01/2011,8.52,,2011
306,178607,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2013,12/01/2012,8.22,,2012
307,177347,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2012-13,12/01/2012,9.96,,2012
308,178523,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2011,12/01/2010,9.63,,2010
309,212960,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2014,12/01/2013,8.68,,2013
310,334074,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2014-15,12/01/2014,8.75,,2014
311,605304,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2018,06/01/2018,29.98,,2018
312,410855,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2015-16,12/01/2015,7.78,,2015
313,605783,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2018,01/01/2018,6.63,,2018
314,170457,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2013,12/01/2012,8.05,,2012
315,411139,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2016,12/31/2015,6.89,,2015
